,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5922,31537205,Appartement 2 pièces à Bègles,6877352,Cynthia,Bgles,Bgles,44.799040000000005,-0.55518,Entire home/apt,50,3,12,2020-08-13,0.5,1,189
5924,31550257,Appartement 3 chambres idéalement situé a Talence,159917778,Mass,Talence,Talence,44.79736,-0.59797,Entire home/apt,61,2,31,2019-06-25,1.05,1,15
5925,31555893,Bordeaux - Centre historique  St Pierre-80m²-2Chbr,132820447,Caro,Bordeaux,Centre ville (Bordeaux),44.8387,-0.57126,Entire home/apt,75,2,12,2019-09-20,0.52,1,0
5926,31559106,"Appart sur péniche à Bordeaux. Bronzette , piscine",157937752,Louis,Bordeaux,Bordeaux Maritime,44.86561,-0.55574,Entire home/apt,110,1,71,2019-05-14,2.38,6,61
5928,31583152,Belle arcachonnaise proche Bordeaux,2464203,Forques,Bgles,Bgles,44.807809999999996,-0.55713,Entire home/apt,250,7,2,2020-08-30,0.18,1,19
5929,31591343,Appartement de Caractère aux Chartrons/ Accès Tram,37314741,Céline&Thomas,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85496,-0.57738,Entire home/apt,140,2,13,2019-09-30,0.51,12,363
5930,31593819,Appartement 27m² en plein centre de Bordeaux,152974175,Lena,Bordeaux,Centre ville (Bordeaux),44.84088,-0.57211,Entire home/apt,45,2,4,2019-09-09,0.18,2,4
5931,31593888,Nice two-roomed flat / Deux-pièces sympa,49069304,Adèle,Bordeaux,Bordeaux Sud,44.83623,-0.56385,Entire home/apt,52,2,13,2019-02-10,0.54,1,0
5932,31600526,Jolie chambre au coeur de St Michel,53545301,Vania,Bordeaux,Bordeaux Sud,44.8319,-0.56586,Private room,35,2,33,2019-05-30,1.1,1,38
5933,31609939,"Chambre agréable, proche Bordeaux et Arena",219224663,Chloé,Floirac,Floirac,44.833659999999995,-0.53515,Private room,29,3,38,2020-02-16,1.28,1,0
5934,31610035,GuestReady - Comfort Apartment in a Central Location,236960682,Benedicte,Bordeaux,Centre ville (Bordeaux),44.8352,-0.57263,Entire home/apt,1179,22,36,2020-06-30,1.21,1,189
5935,31616593,Maison 6 pers à 20 min de Bordeaux et Lacanau,237014585,Charlotte,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.92767,-0.75681,Entire home/apt,171,7,4,2019-08-29,0.17,1,0
5936,31631226,Charmant T2 typique en plein coeur du centre ville,17395678,Maïté,Bordeaux,Centre ville (Bordeaux),44.83701,-0.5686399999999999,Entire home/apt,60,2,14,2019-10-14,0.49,1,0
5937,31633112,Résidence Médoc,237161556,Michelle,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.863479999999996,-0.5737300000000001,Entire home/apt,70,3,9,2020-08-22,0.31,1,180
5938,31637543,La chambre rouge de la maison aux hortensias,186256180,Marie Hélène,Pessac,Le Monteil,44.80162,-0.6560199999999999,Private room,35,1,45,2019-05-25,1.57,3,164
5939,31640736,Coeur Chartrons / cosy T3 / 55 m2 / 4-6 Personnes,31744798,Remy,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.852309999999996,-0.5716399999999999,Entire home/apt,109,2,30,2019-07-01,1.01,1,0
5940,31645396,Petit nid au centre de Bordeaux,108151927,Claire,Bordeaux,Bordeaux Sud,44.832229999999996,-0.5644600000000001,Entire home/apt,45,1,13,2019-02-08,0.44,1,0
5941,31665867,MAISON ENTIÈRE PROCHE TRAM AVEC PISCINE ET JARDIN.,220047832,Lionel,Cenon,Plaisance-Loret-Maregue,44.84806,-0.51403,Entire home/apt,150,3,10,2020-08-31,0.39,1,4
5942,31666253,Suite in Bègles near Bordeaux Train station,237424820,Sebastien,Bgles,Bgles,44.812540000000006,-0.56513,Entire home/apt,79,5,18,2019-12-29,0.8,1,252
5943,31667286,Apartment in quiet home - access to downtown,151381172,Tana,Gradignan,Gradignan,44.78273,-0.60341,Private room,52,2,16,2019-10-07,0.67,1,27
5944,31667599,Villa neuve Pessac dans parc de 2000 mètres,133726939,Bruno,Pessac,Toctoucau,44.77275,-0.71668,Entire home/apt,160,2,32,2020-02-09,1.09,1,67
5945,31684987,Appartement lumineux Mérignac,63916606,Cédric,Merignac,Capeyron,44.84619,-0.6422,Entire home/apt,47,3,7,2019-04-21,0.24,1,0
5946,31689251,Appartement au coeur de Bordeaux,27681076,Sandrine,Bordeaux,Centre ville (Bordeaux),44.846090000000004,-0.58919,Entire home/apt,120,3,16,2020-03-13,0.55,1,0
5948,31700419,TANG-Home Super Quality B&B,91962080,TANG-Home Bordeaux Centre,Bordeaux,Centre ville (Bordeaux),44.84234,-0.57976,Private room,72,2,5,2019-06-11,0.46,1,148
5951,31782553,2 pièces sur terrasse cuisine salle d’eau,43759520,Eliane Et Bernard,Ambars-et-Lagrave,Ambars-et-Lagrave,44.919579999999996,-0.49583,Entire home/apt,75,1,34,2019-05-03,1.24,2,281
5952,31785553,T2 cosy plein centre de Bordeaux,96968462,Amandine,Bordeaux,Centre ville (Bordeaux),44.83747,-0.5717899999999999,Entire home/apt,90,7,17,2019-11-25,0.6,1,87
5953,31815192,Appart standing avec jardin aux portes de bordeaux,238435378,Mehdi,Cenon,Palmer-Gravires-Cavailles,44.847970000000004,-0.51895,Entire home/apt,75,3,10,2019-01-23,0.35,1,358
5954,31816787,Gorgeous Flat in the Heart of Bordeaux,103634197,Joaquin,Bordeaux,Centre ville (Bordeaux),44.84234,-0.57192,Entire home/apt,130,2,67,2019-10-03,2.81,1,0
5955,31819475,Bohème et détente au cœur de Bordeaux,238466039,Marie-Julie,Bordeaux,Bordeaux Sud,44.82918,-0.57053,Entire home/apt,60,8,8,2020-01-05,0.28,1,0
5956,31824647,Petit T2 calme avec 30m2 de terrasse,170864330,Lucas,Villenave-d'Ornon,Villenave-d'Ornon,44.7763,-0.5362600000000001,Entire home/apt,40,1,5,2019-09-15,0.21,1,0
5957,31824871,Appartement zen et pratique à merignac aéroport,5831183,Stephanie,Merignac,Beaudsert,44.83806,-0.69324,Entire home/apt,29,6,8,2021-01-01,0.39,1,189
5958,31826346,Appartement de 3 chambres / 3 salles de bain,5674652,Caroline,Bordeaux,Nansouty - Saint Gens,44.81259,-0.5685399999999999,Entire home/apt,50,4,3,2019-08-25,0.13,1,0
5959,31847052,Chambre 3,136037370,Raoul,Gradignan,Gradignan,44.78239,-0.6257199999999999,Private room,25,3,2,2020-09-18,0.08,1,90
5960,31854252,"Charmant T2 bordelais, avec terrasse !",159572709,Lisa,Bordeaux,La Bastide,44.84952,-0.5446300000000001,Entire home/apt,65,2,3,2019-05-15,0.11,1,0
5961,31854628,Chambre avec vue - Bordeaux centre,28242573,Pasquale,Bordeaux,Centre ville (Bordeaux),44.84015,-0.57253,Private room,30,2,34,2019-02-02,1.15,1,0
5962,31875598,Room with open view,62154643,Claude,Le Bouscat,Le Bouscat,44.86764,-0.58502,Private room,29,1,186,2020-07-11,6.26,2,350
5963,31892663,CHAMBRE A CENON GARE,173557888,Lionnel,Cenon,Palmer-Gravires-Cavailles,44.850190000000005,-0.52885,Private room,22,2,6,2019-04-04,0.2,1,89
5964,31897448,A cozy flat in the historic center of Bordeaux,17144777,Carla,Bordeaux,Centre ville (Bordeaux),44.83897,-0.56997,Entire home/apt,70,2,20,2019-10-10,0.69,1,0
5965,31913458,Chez quengy,186410249,Angela,Bordeaux,Centre ville (Bordeaux),44.8387,-0.57476,Entire home/apt,75,1,1,2019-08-08,0.04,1,0
5966,31917975,"Échoppe familiale, au calme sur la rive droite.",97479153,Emmanuel,Bordeaux,La Bastide,44.840393,-0.547712,Entire home/apt,90,6,2,2020-02-29,0.1,1,0
5967,31919036,"Chambre privée, cosy et lumineuse",57803226,Elodie,Cenon,Gambetta-Mairie-Lissandre,44.85777,-0.53676,Private room,29,1,8,2019-03-30,0.28,1,0
5968,31921126,Appartement en hyper centre de bordeaux !!!,1256747,Mathilde,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84633,-0.57825,Entire home/apt,75,3,47,2021-05-07,1.74,1,51
5969,31924211,MAISON/JAKUZZI proche BORDEAUX/ARCACHON/OCEAN,2894656,Virginie,Gradignan,Gradignan,44.75312,-0.62084,Entire home/apt,94,5,4,2019-07-03,0.17,1,8
5970,31927604,Villa 260 m2 à 10 min. de Bordeaux,116931238,David,Bruges,Bruges,44.881859999999996,-0.6158399999999999,Entire home/apt,500,2,14,2019-05-09,0.49,1,130
5971,31951189,Charmant appartement dans le centre historique,10840524,P-A,Bordeaux,Centre ville (Bordeaux),44.83736,-0.57211,Entire home/apt,98,2,7,2019-04-21,0.24,1,0
5972,31951368,Maison Art Déco à l’Esprit Loft/ Piscine chauffée,37314741,Céline&Thomas,Bordeaux,Caudran,44.8564,-0.60528,Entire home/apt,257,2,6,2019-06-09,0.26,12,349
5973,31954957,Maison de Vacances en ville - 125m2,8878969,Jonathan,Bordeaux,La Bastide,44.851729999999996,-0.5382899999999999,Entire home/apt,129,6,6,2019-05-26,0.21,1,10
5974,31958827,CHARMING APARTMENT - BORDEAUX - 2 PEOPLE,239600699,Aude,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85723,-0.57706,Entire home/apt,150,2,20,2019-06-09,0.69,1,175
5975,31981291,Havre de Paix Lormontais avec piscine chauffée,94903152,Celine,Lormont,Lormont,44.87376,-0.53113,Entire home/apt,220,2,10,2021-05-24,0.39,1,191
5976,31981891,Proche Bordeaux (Cenon) studio moderne et calme,239778418,Benjamin,Cenon,Gambetta-Mairie-Lissandre,44.849309999999996,-0.5365,Entire home/apt,35,20,20,2020-07-10,0.69,1,0
5977,31983539,appartement plein cœur du quartier des Chartrons,239791175,Loic,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.853120000000004,-0.57062,Entire home/apt,60,2,11,2020-10-04,0.43,1,36
5978,31986109,Superbe Villa 300m2 Piscine chauffée/Jardin/Cinéma,37314741,Céline&Thomas,Bordeaux,Caudran,44.86043,-0.6269899999999999,Entire home/apt,400,2,2,2020-08-16,0.19,12,2
5979,31988779,Chambre calme spacieuse avec TV et petit déjeuner,3507249,Agnes Et Anthony,Merignac,Beutre,44.817840000000004,-0.68887,Private room,38,2,49,2019-06-15,1.66,1,64
5983,32013495,Studio Tranquille & Chaleureux,198791441,Remy,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.847359999999995,-0.5805,Entire home/apt,30,1,3,2019-02-02,0.1,1,0
5984,32014270,"Beautiful modern house, 15 mins from VINEXPO",45272813,Christopher,Le Bouscat,Le Bouscat,44.86829,-0.61619,Entire home/apt,400,3,1,2019-04-14,0.04,1,0
5985,32038382,maison en pierre entre Bordeaux et l'océan,92837521,Laetitia,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89524,-0.72318,Entire home/apt,180,14,2,2020-08-08,0.08,1,189
5986,32039011,"Bordeaux : House 135 m2 esprit ""Cap-Ferret""",34348583,Vincent,Le Bouscat,Le Bouscat,44.86083,-0.60026,Entire home/apt,260,5,11,2020-08-02,0.42,1,5
5990,32080386,Appartement Duplex avec Terrasse et Jardin,53801506,Maëlle,Merignac,La Glacire,44.834920000000004,-0.62626,Entire home/apt,50,2,17,2019-07-15,0.61,1,0
5991,32086679,charmant loft à Pessac centre avec jardinet,223108201,Lucile,Pessac,Sardine,44.79996,-0.63561,Entire home/apt,65,2,37,2019-06-22,1.36,1,0
5992,32105378,Chambre privée + salle de bain  privée à Bordeaux,240844372,Maxime,Bordeaux,Bordeaux Maritime,44.88512,-0.5529999999999999,Private room,26,2,80,2019-10-07,2.74,1,227
5997,32137372,Maison familiale proche bordeaux,96643595,Stephanie,Gradignan,Gradignan,44.78158,-0.6129899999999999,Entire home/apt,120,4,3,2020-08-16,0.16,1,101
5998,32138295,Chambre Bordeaux centre et accès rapide Océan.,219283964,Anna Flo,Bordeaux,Nansouty - Saint Gens,44.82047,-0.58075,Private room,50,1,23,2019-09-17,0.79,2,0
5999,32148120,Charmante maison bordeaux,21871375,Julia,Bordeaux,Bordeaux Sud,44.82759,-0.56235,Entire home/apt,150,2,14,2020-10-18,1.14,7,0
6000,32151011,SUPERBE VILLA 220M2 AVEC PISCINE,97799362,Frédérique,Gradignan,Gradignan,44.77578,-0.6251800000000001,Entire home/apt,307,7,2,2019-08-18,0.08,1,322
6001,32155733,Appartement saint nicolas,210555201,Sylvain,Bordeaux,Bordeaux Sud,44.82725,-0.5734100000000001,Entire home/apt,33,7,5,2019-06-28,0.18,4,0
6002,32167422,Charmante maison entre Bordeaux et la plage,113873703,Myriam,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.925940000000004,-0.75774,Entire home/apt,95,3,17,2019-07-30,0.6,1,12
6003,32176792,Appartement dans le centre de Bordeaux,67727482,Léa,Bordeaux,Centre ville (Bordeaux),44.842620000000004,-0.58218,Entire home/apt,60,3,3,2021-05-24,0.1,1,0
6005,32177680,Pelletan - 45m2 au centre historique,72691486,Arnaud,Bordeaux,Bordeaux Sud,44.83385,-0.57018,Entire home/apt,99,90,1,2020-12-19,0.15,81,364
6006,32183054,Studio Double 18m² Bordeaux CentreChartrons ***,252766039,Helene,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86356,-0.58136,Hotel room,73,1,84,2019-08-14,2.86,2,329
6007,32183056,Studio Twin 18m² Bordeaux Centre Chartrons ***,252766039,Helene,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86356,-0.58136,Hotel room,73,1,26,2019-04-30,0.89,2,335
6008,32185682,Appartement cosy bordeaux centre,238087220,Emily,Bordeaux,Nansouty - Saint Gens,44.82915,-0.58031,Entire home/apt,50,1,3,2019-02-07,0.1,1,0
6009,32187418,"Confort, nature à 10min de Bordeaux",13495963,Yann,Villenave-d'Ornon,Villenave-d'Ornon,44.7711,-0.5858300000000001,Entire home/apt,145,13,4,2019-07-27,0.17,1,193
6011,32205993,LES HALLES - Patio - Downtown,164626639,Virginie,Bordeaux,Bordeaux Sud,44.83115,-0.56771,Entire home/apt,169,1,36,2019-09-08,1.24,28,288
6012,32206985,Modern apartment with balcony in Bordeaux,291032298,Luckey,Bordeaux,Centre ville (Bordeaux),44.83834,-0.5859300000000001,Entire home/apt,90,2,15,2019-09-10,0.67,45,194
6013,32209981,Appartement 81m2 aux bassins à flot / Cité du vin,229450016,Damien,Bordeaux,Bordeaux Maritime,44.86582,-0.54802,Entire home/apt,55,2,18,2019-06-17,0.62,1,0
6014,32227860,Charmante et lumineuse Arcachonaise à Haut-Brion,4286746,Virginie,Pessac,Verthamon,44.81293,-0.61488,Entire home/apt,65,5,3,2019-08-02,0.13,2,0
6015,32230973,Studio 400 m de la place Tourny,62636826,Johan,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.847190000000005,-0.58043,Entire home/apt,79,2,173,2020-01-23,5.95,1,128
6016,32231247,Chambre privée vue piscine dans maison familiale,15352468,Beatrice,Bruges,Bruges,44.87185,-0.6148399999999999,Private room,43,1,1,2019-10-13,0.05,1,10
6017,32248314,belle déco,29627123,Alexandra,Bordeaux,Centre ville (Bordeaux),44.84365,-0.59426,Entire home/apt,86,7,2,2019-04-28,0.07,1,0
6019,32274473,T2 Bordeaux Maritimes - Bacalan / Bassins à Flots,13614724,Rémi,Bordeaux,Bordeaux Maritime,44.862790000000004,-0.55656,Entire home/apt,50,4,35,2019-10-04,1.23,1,0
6020,32282028,"Charmant Studio, lumineux et confortable",28615676,Julie Et Rémi,Villenave-d'Ornon,Villenave-d'Ornon,44.77769,-0.57629,Entire home/apt,33,1,245,2019-09-16,8.39,3,261
6021,32285388,Maison de charme terrasse - Quartier Saint Michel,8483208,Emilie,Bordeaux,Bordeaux Sud,44.83123,-0.56628,Entire home/apt,220,2,9,2019-08-25,0.31,1,43
6022,32285932,Chambre (5)  Pessac,55384079,Mehdi,Pessac,Saige,44.78971,-0.63648,Private room,29,2,5,2019-06-03,0.22,5,73
6023,32287545,Nice and friendly apartment,37822012,Yosky,Villenave-d'Ornon,Villenave-d'Ornon,44.77768,-0.57696,Private room,19,3,4,2019-06-11,0.16,1,0
6025,32298449,Les portes du Médoc et de l'Océan,61192353,Régine,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.91231,-0.72635,Entire home/apt,250,3,3,2019-07-12,0.12,1,0
6026,32303990,studio gradignan situé au 26 rue Loustalot,62911130,Muriel,Gradignan,Gradignan,44.76683,-0.61882,Entire home/apt,26,3,9,2019-04-26,0.32,1,0
6027,32306478,"Studio récent Arrêt Tram B Forum Talence, calme.",223779422,Sophie,Talence,Talence,44.81429,-0.5906100000000001,Entire home/apt,36,3,12,2019-06-07,0.44,1,257
6028,32310592,quiet first floor in a house garage 4m80 max,34647879,Josiane,Bordeaux,Nansouty - Saint Gens,44.81896,-0.57795,Entire home/apt,110,1,21,2020-03-15,0.75,3,0
6029,32311701,"Belle maison familiale, proche Bordeaux, au calme",241925173,Ina,Gradignan,Gradignan,44.763090000000005,-0.62551,Entire home/apt,250,6,10,2019-05-09,0.37,1,74
6030,32330361,Loue appartement à Bordeaux centre,199176822,Meriem,Bordeaux,La Bastide,44.84045,-0.55834,Entire home/apt,125,1,47,2019-08-15,1.65,1,0
6031,32334802,Grande chambre en plein centre ville,235412283,Shyma,Bordeaux,Bordeaux Sud,44.82845,-0.56798,Private room,28,1,11,2020-07-04,0.38,2,3
6032,32351735,Appartement Bordeaux 45m2,163617743,Fifou,Bordeaux,La Bastide,44.847640000000006,-0.54948,Entire home/apt,50,3,7,2019-05-20,0.24,1,0
6034,32370195,Magnifique villa d 'architecte.,35477280,Carlos,Pessac,Le Monteil,44.8007,-0.6442100000000001,Entire home/apt,360,2,54,2019-09-13,2.05,1,18
6035,32372431,Cosy duplex avec patio au coeur de St Michel,199360164,Hannah,Bordeaux,Bordeaux Sud,44.83325,-0.56563,Entire home/apt,200,2,25,2019-09-28,0.89,1,4
6036,32373822,Modern studio with home-cinema and balcony,102177501,Marina,Bordeaux,Caudran,44.85433,-0.6087199999999999,Entire home/apt,90,2,24,2019-05-16,0.88,1,302
6037,32389314,T2+terrasse+parking-Bordeaux centre->15 mn en tram,238091102,Gildas,Bruges,Bruges,44.882220000000004,-0.61132,Entire home/apt,49,2,45,2021-06-13,1.64,1,29
6038,32391201,Logement type Loft très bien équipé à 200m du tram,21393409,Gaëlle,Cenon,Palmer-Gravires-Cavailles,44.86253,-0.51648,Entire home/apt,55,2,18,2019-10-27,0.82,1,311
6039,32395475,Maison charmante avec terrasse Bordeaux,227168240,Albert-Jean,Bordeaux,Caudran,44.8427,-0.62856,Entire home/apt,115,3,23,2019-11-03,0.95,1,0
6040,32400498,Oasis of greenery and tranquility with swimming pool and sauna,47630405,Nicolas,Bordeaux,Caudran,44.85017,-0.61682,Entire home/apt,314,1,4,2019-08-24,0.15,12,5
6041,32406226,Studio bordeaux peixotto,128657967,Marine,Talence,Talence,44.804990000000004,-0.58397,Entire home/apt,22,4,13,2019-03-31,0.45,1,0
6042,32417075,Studio cosy Bordeaux centre - Place de la Victoire,118371084,Tom,Bordeaux,Bordeaux Sud,44.83122,-0.57198,Entire home/apt,53,2,8,2019-02-19,0.5,2,0
6043,32418723,Charmant T2 au cœur de Bordeaux - Saint Pierre,17752483,Quentin,Bordeaux,Centre ville (Bordeaux),44.83876,-0.5744,Entire home/apt,65,2,28,2019-03-15,0.98,1,0
6044,32421511,"Élégante villa dans un écrin de verdure, 2 pas Bx",129364196,Nathalie,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.85941,-0.4911,Entire home/apt,180,3,8,2021-07-05,0.31,3,5
6045,32437510,Maison aux portes du Médoc,11320271,Anne,Le Taillan-Mdoc,Le Taillan-Mdoc,44.91445,-0.68118,Entire home/apt,180,2,5,2021-05-24,0.2,1,0
6046,32442243,Grand appartement 100 m2 proche du parc bordelais,182993650,Anne Laure,Bordeaux,Caudran,44.85415,-0.61288,Entire home/apt,90,3,1,2019-04-20,0.04,1,0
6047,32443383,La Maison du bonheur,49144871,Caroline,Eysines,Eysines,44.876290000000004,-0.65413,Entire home/apt,200,6,1,2019-08-09,0.04,1,0
6048,32460139,Bel appartement 48 m2 piscine  12km de Bordeaux,5513891,Christine,Blanquefort,Blanquefort,44.92073,-0.63417,Entire home/apt,55,2,18,2020-02-06,0.64,1,100
6049,32461745,Chambre près  Bdx sur  rte Châteaux  médocains.,68046627,Jean,Blanquefort,Blanquefort,44.92957,-0.63476,Private room,33,1,3,2019-11-12,0.11,2,312
6050,32464088,T2 à Bruges - proche Parc des Expositions,27572661,Fanny,Bruges,Bruges,44.8775,-0.59488,Entire home/apt,68,1,14,2021-05-29,0.63,1,25
6051,32465384,Chambre+SDB privée dans grande maison,79123631,Blandine,Bordeaux,Centre ville (Bordeaux),44.84109,-0.59819,Private room,35,1,3,2019-04-27,0.11,1,0
6052,32466537,Jolie appartement T2 de 50m² dans résidence calme,213368922,William,Bordeaux,Caudran,44.85418,-0.6111300000000001,Entire home/apt,52,2,4,2019-03-01,0.14,1,0
6053,32468163,Appartement chaleureux hyper centre - 40m2,120521320,Emma,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83272,-0.58425,Entire home/apt,70,2,3,2019-08-19,0.11,1,0
6054,32483206,Chambre avec douche privative + petit déj,244058495,Dominique,Bordeaux,Caudran,44.85732,-0.61478,Private room,48,2,22,2020-10-23,0.77,1,0
6055,32483383,Beautiful Apartment Bordeaux grand théâtre Triangle d'or,47630405,Nicolas,Bordeaux,Centre ville (Bordeaux),44.843920000000004,-0.57262,Entire home/apt,86,1,7,2020-08-23,0.31,12,17
6056,32486197,"Quiet and comfy fla, garden and swimming Pool",15425133,Audrey,Villenave-d'Ornon,Villenave-d'Ornon,44.78826,-0.58165,Entire home/apt,57,2,14,2019-11-03,0.55,1,0
6057,32492370,Appartement centre ville calme et lumineux,17642512,Aston,Bordeaux,Centre ville (Bordeaux),44.845690000000005,-0.5826899999999999,Entire home/apt,60,2,7,2019-08-11,0.28,1,0
6058,32508061,Liliclara,244265384,Lili,Merignac,Arlac,44.82351,-0.61544,Entire home/apt,60,1,5,2019-02-23,0.17,1,83
6059,32519600,Belle échoppe 2 chambres Nansouty,7299725,Camille,Bordeaux,Bordeaux Sud,44.82116,-0.56393,Entire home/apt,80,2,25,2019-05-04,0.91,1,54
6060,32520388,"""Échoppe"" très calme avec grande terrasse en ville",20269496,Marguerite & Marco,Bordeaux,Centre ville (Bordeaux),44.84793,-0.58567,Entire home/apt,75,3,32,2021-03-01,1.14,1,13
6061,32541282,STUDIO DE CHARME A  BORDEAUX ST AUGUSTIN,244521574,Cathy,Bordeaux,Caudran,44.837959999999995,-0.60815,Entire home/apt,70,1,250,2021-07-02,8.71,1,29
6062,32548772,Chambre particulière ensoleillée,244593437,Valerie,Merignac,La Glacire,44.83435,-0.63762,Shared room,28,1,8,2019-10-04,0.36,1,241
6063,32560404,Talence proximité Bordeaux T4 terrasse,74844750,Pierre,Talence,Talence,44.79135,-0.58708,Entire home/apt,70,4,19,2019-05-16,0.67,2,286
6064,32564373,2 grandes chambres Bordeaux Barrière St Gènes,183690132,François,Bordeaux,Nansouty - Saint Gens,44.81899,-0.57914,Private room,200,1,11,2019-11-18,0.41,3,352
6065,32564523,STUDIO cosy et lumineux CENTRE,6927453,Sylvain,Bordeaux,Bordeaux Sud,44.83648,-0.56547,Entire home/apt,41,3,22,2019-12-08,0.98,1,0
6066,32571467,Luxueux appartement baigné de lumière -HYPERCENTRE,65560982,Joséphine,Bordeaux,Centre ville (Bordeaux),44.83705,-0.56944,Entire home/apt,129,1,16,2021-04-19,0.59,1,4
6067,32588057,Appartement T1 Bis Hypercentre,73000781,Christophe,Bordeaux,Centre ville (Bordeaux),44.83757,-0.57043,Entire home/apt,64,1,19,2020-03-02,0.67,1,0
6068,32598229,Maison Bordeaux- avec piscine,38357251,Caroline,Bordeaux,Centre ville (Bordeaux),44.848659999999995,-0.59048,Entire home/apt,270,7,3,2019-08-06,0.13,1,179
6069,32609389,Un cocon entre Bordeaux et l'océan!,245136136,Vanessa,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.90275,-0.7218600000000001,Entire home/apt,120,5,2,2019-09-27,0.09,1,106
6070,32609584,Superbe studio à quelques pas des quais,245138161,Thérèse,Bordeaux,Bordeaux Sud,44.83471,-0.56682,Entire home/apt,60,5,16,2021-06-19,0.56,1,82
6071,32626690,Loft vue sur la Flèche St Michel,23019179,Anne Solene,Bordeaux,Bordeaux Sud,44.830729999999996,-0.56796,Entire home/apt,80,2,3,2019-05-15,3.0,1,10
6072,32630248,Un jardin en ville!!,68567117,Magali,Merignac,La Glacire,44.83486,-0.61707,Entire home/apt,127,2,2,2020-07-19,0.08,1,0
6073,32630844,"La Pie qui Chante, Home's",114387989,Joffray,Bordeaux,Bordeaux Maritime,44.86452,-0.5708300000000001,Entire home/apt,97,4,36,2019-09-30,1.28,1,250
